store_id,date,day_of_week,hour,forecast_customers,is_peak_hour
S034,2026-05-09,Saturday,13,133,0
S034,2026-05-09,Saturday,14,101,0
S034,2026-05-09,Saturday,15,130,0
S034,2026-05-09,Saturday,16,155,0
S034,2026-05-09,Saturday,17,367,1
S034,2026-05-09,Saturday,18,320,1
S034,2026-05-09,Saturday,19,325,1
S034,2026-05-09,Saturday,20,331,1
S034,2026-05-09,Saturday,21,97,0
S035,2026-05-03,Sunday,8,81,0
S035,2026-05-03,Sunday,9,92,0
S035,2026-05-03,Sunday,10,97,0
S035,2026-05-03,Sunday,11,68,0
S035,2026-05-03,Sunday,12,70,0
S035,2026-05-03,Sunday,13,138,0
S035,2026-05-03,Sunday,14,138,0
S035,2026-05-03,Sunday,15,80,0
S035,2026-05-03,Sunday,16,76,0
S035,2026-05-03,Sunday,17,234,1
S035,2026-05-03,Sunday,18,214,1
S035,2026-05-03,Sunday,19,245,1
S035,2026-05-03,Sunday,20,256,1
S035,2026-05-03,Sunday,21,76,0
S035,2026-05-04,Monday,8,44,0
S035,2026-05-04,Monday,9,62,0
S035,2026-05-04,Monday,10,48,0
S035,2026-05-04,Monday,11,69,0
S035,2026-05-04,Monday,12,56,0
S035,2026-05-04,Monday,13,55,0
S035,2026-05-04,Monday,14,46,0
S035,2026-05-04,Monday,15,65,0
S035,2026-05-04,Monday,16,108,0
S035,2026-05-04,Monday,17,168,1
S035,2026-05-04,Monday,18,163,1
S035,2026-05-04,Monday,19,169,1
S035,2026-05-04,Monday,20,163,1
S035,2026-05-04,Monday,21,77,0
S035,2026-05-05,Tuesday,8,70,0
S035,2026-05-05,Tuesday,9,70,0
S035,2026-05-05,Tuesday,10,97,0
S035,2026-05-05,Tuesday,11,47,0
S035,2026-05-05,Tuesday,12,43,0
S035,2026-05-05,Tuesday,13,55,0
S035,2026-05-05,Tuesday,14,59,0
S035,2026-05-05,Tuesday,15,106,0
S035,2026-05-05,Tuesday,16,69,0
S035,2026-05-05,Tuesday,17,169,1
S035,2026-05-05,Tuesday,18,156,1
S035,2026-05-05,Tuesday,19,151,1
S035,2026-05-05,Tuesday,20,150,1
S035,2026-05-05,Tuesday,21,82,0
S035,2026-05-06,Wednesday,8,54,0
S035,2026-05-06,Wednesday,9,107,0
S035,2026-05-06,Wednesday,10,88,0
S035,2026-05-06,Wednesday,11,73,0
S035,2026-05-06,Wednesday,12,78,0
S035,2026-05-06,Wednesday,13,81,0
S035,2026-05-06,Wednesday,14,59,0
S035,2026-05-06,Wednesday,15,65,0
S035,2026-05-06,Wednesday,16,97,0
S035,2026-05-06,Wednesday,17,151,1
S035,2026-05-06,Wednesday,18,153,1
S035,2026-05-06,Wednesday,19,172,1
S035,2026-05-06,Wednesday,20,161,1
S035,2026-05-06,Wednesday,21,48,0
S035,2026-05-07,Thursday,8,103,0
S035,2026-05-07,Thursday,9,52,0
S035,2026-05-07,Thursday,10,86,0
S035,2026-05-07,Thursday,11,42,0
S035,2026-05-07,Thursday,12,53,0
S035,2026-05-07,Thursday,13,46,0
S035,2026-05-07,Thursday,14,105,0
S035,2026-05-07,Thursday,15,116,0
S035,2026-05-07,Thursday,16,88,0
S035,2026-05-07,Thursday,17,157,1
S035,2026-05-07,Thursday,18,161,1
S035,2026-05-07,Thursday,19,169,1
S035,2026-05-07,Thursday,20,159,1
S035,2026-05-07,Thursday,21,73,0
S035,2026-05-08,Friday,8,77,0
S035,2026-05-08,Friday,9,48,0
S035,2026-05-08,Friday,10,76,0
S035,2026-05-08,Friday,11,85,0
S035,2026-05-08,Friday,12,81,0
S035,2026-05-08,Friday,13,52,0
S035,2026-05-08,Friday,14,65,0
S035,2026-05-08,Friday,15,73,0
S035,2026-05-08,Friday,16,90,0
S035,2026-05-08,Friday,17,157,1
S035,2026-05-08,Friday,18,154,1
S035,2026-05-08,Friday,19,164,1
S035,2026-05-08,Friday,20,154,1
S035,2026-05-08,Friday,21,46,0
S035,2026-05-09,Saturday,8,74,0
S035,2026-05-09,Saturday,9,125,0
S035,2026-05-09,Saturday,10,150,0
S035,2026-05-09,Saturday,11,119,0
S035,2026-05-09,Saturday,12,139,0
S035,2026-05-09,Saturday,13,76,0
S035,2026-05-09,Saturday,14,148,0
S035,2026-05-09,Saturday,15,158,0
S035,2026-05-09,Saturday,16,120,0
S035,2026-05-09,Saturday,17,214,1
S035,2026-05-09,Saturday,18,255,1
S035,2026-05-09,Saturday,19,245,1
S035,2026-05-09,Saturday,20,212,1
S035,2026-05-09,Saturday,21,106,0
S036,2026-05-03,Sunday,8,40,0
S036,2026-05-03,Sunday,9,47,0
S036,2026-05-03,Sunday,10,57,0
S036,2026-05-03,Sunday,11,76,0
S036,2026-05-03,Sunday,12,72,0
S036,2026-05-03,Sunday,13,58,0
S036,2026-05-03,Sunday,14,37,0
S036,2026-05-03,Sunday,15,42,0
S036,2026-05-03,Sunday,16,36,0
S036,2026-05-03,Sunday,17,121,1
S036,2026-05-03,Sunday,18,120,1
S036,2026-05-03,Sunday,19,117,1
S036,2026-05-03,Sunday,20,118,1
S036,2026-05-03,Sunday,21,44,0
S036,2026-05-04,Monday,8,52,0
S036,2026-05-04,Monday,9,43,0
S036,2026-05-04,Monday,10,56,0
S036,2026-05-04,Monday,11,49,0
S036,2026-05-04,Monday,12,36,0
S036,2026-05-04,Monday,13,45,0
S036,2026-05-04,Monday,14,22,0
S036,2026-05-04,Monday,15,39,0
S036,2026-05-04,Monday,16,29,0
S036,2026-05-04,Monday,17,86,1
S036,2026-05-04,Monday,18,73,1
S036,2026-05-04,Monday,19,73,1
S036,2026-05-04,Monday,20,82,1
S036,2026-05-04,Monday,21,29,0
S036,2026-05-05,Tuesday,8,28,0
S036,2026-05-05,Tuesday,9,50,0
S036,2026-05-05,Tuesday,10,29,0
S036,2026-05-05,Tuesday,11,45,0
S036,2026-05-05,Tuesday,12,28,0
S036,2026-05-05,Tuesday,13,22,0
S036,2026-05-05,Tuesday,14,56,0
S036,2026-05-05,Tuesday,15,26,0
S036,2026-05-05,Tuesday,16,26,0
S036,2026-05-05,Tuesday,17,84,1
S036,2026-05-05,Tuesday,18,82,1
S036,2026-05-05,Tuesday,19,88,1
S036,2026-05-05,Tuesday,20,76,1
S036,2026-05-05,Tuesday,21,24,0
S036,2026-05-06,Wednesday,8,37,0
S036,2026-05-06,Wednesday,9,36,0
S036,2026-05-06,Wednesday,10,37,0
S036,2026-05-06,Wednesday,11,37,0
S036,2026-05-06,Wednesday,12,43,0
S036,2026-05-06,Wednesday,13,25,0
S036,2026-05-06,Wednesday,14,29,0
S036,2026-05-06,Wednesday,15,41,0
S036,2026-05-06,Wednesday,16,33,0
S036,2026-05-06,Wednesday,17,78,1
S036,2026-05-06,Wednesday,18,78,1
S036,2026-05-06,Wednesday,19,85,1
S036,2026-05-06,Wednesday,20,88,1
S036,2026-05-06,Wednesday,21,33,0
S036,2026-05-07,Thursday,8,43,0
S036,2026-05-07,Thursday,9,22,0
S036,2026-05-07,Thursday,10,36,0
S036,2026-05-07,Thursday,11,54,0
S036,2026-05-07,Thursday,12,42,0
S036,2026-05-07,Thursday,13,40,0
S036,2026-05-07,Thursday,14,38,0
S036,2026-05-07,Thursday,15,39,0
S036,2026-05-07,Thursday,16,54,0
S036,2026-05-07,Thursday,17,87,1
S036,2026-05-07,Thursday,18,86,1
S036,2026-05-07,Thursday,19,87,1
S036,2026-05-07,Thursday,20,81,1
S036,2026-05-07,Thursday,21,45,0
S036,2026-05-08,Friday,8,23,0
S036,2026-05-08,Friday,9,25,0
S036,2026-05-08,Friday,10,29,0
S036,2026-05-08,Friday,11,53,0
S036,2026-05-08,Friday,12,57,0
S036,2026-05-08,Friday,13,54,0
S036,2026-05-08,Friday,14,38,0
S036,2026-05-08,Friday,15,45,0
S036,2026-05-08,Friday,16,32,0
S036,2026-05-08,Friday,17,85,1
S036,2026-05-08,Friday,18,76,1
S036,2026-05-08,Friday,19,79,1
S036,2026-05-08,Friday,20,84,1
S036,2026-05-08,Friday,21,27,0
S036,2026-05-09,Saturday,8,73,0
S036,2026-05-09,Saturday,9,62,0
S036,2026-05-09,Saturday,10,45,0
S036,2026-05-09,Saturday,11,52,0
S036,2026-05-09,Saturday,12,58,0
S036,2026-05-09,Saturday,13,59,0
S036,2026-05-09,Saturday,14,62,0
S036,2026-05-09,Saturday,15,61,0
S036,2026-05-09,Saturday,16,34,0
S036,2026-05-09,Saturday,17,128,1
S036,2026-05-09,Saturday,18,113,1
S036,2026-05-09,Saturday,19,119,1
S036,2026-05-09,Saturday,20,126,1
S036,2026-05-09,Saturday,21,73,0
S037,2026-05-03,Sunday,8,146,0
S037,2026-05-03,Sunday,9,130,0
S037,2026-05-03,Sunday,10,120,0
S037,2026-05-03,Sunday,11,147,0
S037,2026-05-03,Sunday,12,172,0
S037,2026-05-03,Sunday,13,175,0
S037,2026-05-03,Sunday,14,173,0
S037,2026-05-03,Sunday,15,150,0
S037,2026-05-03,Sunday,16,147,0
S037,2026-05-03,Sunday,17,322,1
S037,2026-05-03,Sunday,18,364,1
S037,2026-05-03,Sunday,19,356,1
S037,2026-05-03,Sunday,20,364,1
S037,2026-05-03,Sunday,21,135,0
S037,2026-05-04,Monday,8,126,0
S037,2026-05-04,Monday,9,72,0
S037,2026-05-04,Monday,10,92,0
S037,2026-05-04,Monday,11,124,0
S037,2026-05-04,Monday,12,73,0
S037,2026-05-04,Monday,13,140,0
S037,2026-05-04,Monday,14,121,0
S037,2026-05-04,Monday,15,72,0
S037,2026-05-04,Monday,16,121,0
S037,2026-05-04,Monday,17,234,1
S037,2026-05-04,Monday,18,223,1
S037,2026-05-04,Monday,19,249,1
S037,2026-05-04,Monday,20,233,1
S037,2026-05-04,Monday,21,134,0
S037,2026-05-05,Tuesday,8,93,0
S037,2026-05-05,Tuesday,9,80,0
S037,2026-05-05,Tuesday,10,120,0
S037,2026-05-05,Tuesday,11,123,0
S037,2026-05-05,Tuesday,12,110,0
S037,2026-05-05,Tuesday,13,101,0
S037,2026-05-05,Tuesday,14,87,0
S037,2026-05-05,Tuesday,15,90,0
S037,2026-05-05,Tuesday,16,78,0
S037,2026-05-05,Tuesday,17,231,1
S037,2026-05-05,Tuesday,18,239,1
S037,2026-05-05,Tuesday,19,228,1
S037,2026-05-05,Tuesday,20,251,1
S037,2026-05-05,Tuesday,21,101,0
S037,2026-05-06,Wednesday,8,126,0
S037,2026-05-06,Wednesday,9,134,0
S037,2026-05-06,Wednesday,10,91,0
S037,2026-05-06,Wednesday,11,75,0
S037,2026-05-06,Wednesday,12,138,0
S037,2026-05-06,Wednesday,13,153,0
S037,2026-05-06,Wednesday,14,134,0
S037,2026-05-06,Wednesday,15,132,0
S037,2026-05-06,Wednesday,16,142,0
S037,2026-05-06,Wednesday,17,224,1
S037,2026-05-06,Wednesday,18,244,1
S037,2026-05-06,Wednesday,19,233,1
S037,2026-05-06,Wednesday,20,229,1
S037,2026-05-06,Wednesday,21,120,0
S037,2026-05-07,Thursday,8,93,0
S037,2026-05-07,Thursday,9,97,0
S037,2026-05-07,Thursday,10,75,0
S037,2026-05-07,Thursday,11,101,0
S037,2026-05-07,Thursday,12,150,0
S037,2026-05-07,Thursday,13,105,0
S037,2026-05-07,Thursday,14,110,0
S037,2026-05-07,Thursday,15,120,0
S037,2026-05-07,Thursday,16,140,0
S037,2026-05-07,Thursday,17,242,1
S037,2026-05-07,Thursday,18,256,1
S037,2026-05-07,Thursday,19,222,1
S037,2026-05-07,Thursday,20,220,1
S037,2026-05-07,Thursday,21,126,0
S037,2026-05-08,Friday,8,163,0
S037,2026-05-08,Friday,9,99,0
S037,2026-05-08,Friday,10,76,0
S037,2026-05-08,Friday,11,88,0
S037,2026-05-08,Friday,12,88,0
S037,2026-05-08,Friday,13,90,0
S037,2026-05-08,Friday,14,97,0
S037,2026-05-08,Friday,15,104,0
S037,2026-05-08,Friday,16,124,0
S037,2026-05-08,Friday,17,225,1
S037,2026-05-08,Friday,18,224,1
S037,2026-05-08,Friday,19,253,1
S037,2026-05-08,Friday,20,261,1
S037,2026-05-08,Friday,21,74,0
S037,2026-05-09,Saturday,8,210,0
S037,2026-05-09,Saturday,9,129,0
S037,2026-05-09,Saturday,10,155,0
S037,2026-05-09,Saturday,11,184,0
S037,2026-05-09,Saturday,12,111,0
S037,2026-05-09,Saturday,13,118,0
S037,2026-05-09,Saturday,14,206,0
S037,2026-05-09,Saturday,15,228,0
S037,2026-05-09,Saturday,16,212,0
S037,2026-05-09,Saturday,17,316,1
S037,2026-05-09,Saturday,18,358,1
S037,2026-05-09,Saturday,19,361,1
S037,2026-05-09,Saturday,20,371,1
S037,2026-05-09,Saturday,21,134,0
S038,2026-05-03,Sunday,8,60,0
S038,2026-05-03,Sunday,9,66,0
S038,2026-05-03,Sunday,10,33,0
S038,2026-05-03,Sunday,11,35,0
S038,2026-05-03,Sunday,12,47,0
S038,2026-05-03,Sunday,13,42,0
S038,2026-05-03,Sunday,14,48,0
S038,2026-05-03,Sunday,15,70,0
S038,2026-05-03,Sunday,16,76,0
S038,2026-05-03,Sunday,17,108,1
S038,2026-05-03,Sunday,18,109,1
S038,2026-05-03,Sunday,19,113,1
S038,2026-05-03,Sunday,20,115,1
S038,2026-05-03,Sunday,21,38,0
S038,2026-05-04,Monday,8,50,0
S038,2026-05-04,Monday,9,30,0
S038,2026-05-04,Monday,10,34,0
S038,2026-05-04,Monday,11,27,0
S038,2026-05-04,Monday,12,48,0
S038,2026-05-04,Monday,13,46,0
S038,2026-05-04,Monday,14,41,0
S038,2026-05-04,Monday,15,33,0
S038,2026-05-04,Monday,16,54,0
S038,2026-05-04,Monday,17,85,1
S038,2026-05-04,Monday,18,75,1
S038,2026-05-04,Monday,19,75,1
S038,2026-05-04,Monday,20,85,1
S038,2026-05-04,Monday,21,57,0
S038,2026-05-05,Tuesday,8,38,0
S038,2026-05-05,Tuesday,9,39,0
S038,2026-05-05,Tuesday,10,32,0
S038,2026-05-05,Tuesday,11,35,0
S038,2026-05-05,Tuesday,12,54,0
S038,2026-05-05,Tuesday,13,45,0
S038,2026-05-05,Tuesday,14,24,0
S038,2026-05-05,Tuesday,15,43,0
S038,2026-05-05,Tuesday,16,37,0
S038,2026-05-05,Tuesday,17,83,1
S038,2026-05-05,Tuesday,18,87,1
S038,2026-05-05,Tuesday,19,88,1
S038,2026-05-05,Tuesday,20,75,1
S038,2026-05-05,Tuesday,21,27,0
S038,2026-05-06,Wednesday,8,30,0
S038,2026-05-06,Wednesday,9,32,0
S038,2026-05-06,Wednesday,10,41,0
S038,2026-05-06,Wednesday,11,39,0
S038,2026-05-06,Wednesday,12,31,0
S038,2026-05-06,Wednesday,13,35,0
S038,2026-05-06,Wednesday,14,30,0
S038,2026-05-06,Wednesday,15,22,0
S038,2026-05-06,Wednesday,16,40,0
S038,2026-05-06,Wednesday,17,73,1
S038,2026-05-06,Wednesday,18,78,1
S038,2026-05-06,Wednesday,19,83,1
S038,2026-05-06,Wednesday,20,78,1
S038,2026-05-06,Wednesday,21,25,0
S038,2026-05-07,Thursday,8,45,0
S038,2026-05-07,Thursday,9,22,0
S038,2026-05-07,Thursday,10,39,0
S038,2026-05-07,Thursday,11,56,0
S038,2026-05-07,Thursday,12,42,0
S038,2026-05-07,Thursday,13,52,0
S038,2026-05-07,Thursday,14,37,0
S038,2026-05-07,Thursday,15,28,0
S038,2026-05-07,Thursday,16,43,0
S038,2026-05-07,Thursday,17,85,1
S038,2026-05-07,Thursday,18,74,1
S038,2026-05-07,Thursday,19,76,1
S038,2026-05-07,Thursday,20,87,1
S038,2026-05-07,Thursday,21,31,0
S038,2026-05-08,Friday,8,50,0
S038,2026-05-08,Friday,9,57,0
S038,2026-05-08,Friday,10,34,0
S038,2026-05-08,Friday,11,49,0
S038,2026-05-08,Friday,12,40,0
S038,2026-05-08,Friday,13,33,0
S038,2026-05-08,Friday,14,29,0
S038,2026-05-08,Friday,15,49,0
S038,2026-05-08,Friday,16,36,0
S038,2026-05-08,Friday,17,73,1
S038,2026-05-08,Friday,18,80,1
S038,2026-05-08,Friday,19,83,1
S038,2026-05-08,Friday,20,74,1
S038,2026-05-08,Friday,21,27,0
S038,2026-05-09,Saturday,8,62,0
S038,2026-05-09,Saturday,9,52,0
S038,2026-05-09,Saturday,10,69,0
S038,2026-05-09,Saturday,11,30,0
S038,2026-05-09,Saturday,12,81,0
S038,2026-05-09,Saturday,13,38,0
S038,2026-05-09,Saturday,14,50,0
S038,2026-05-09,Saturday,15,39,0
S038,2026-05-09,Saturday,16,62,0
S038,2026-05-09,Saturday,17,123,1
S038,2026-05-09,Saturday,18,122,1
S038,2026-05-09,Saturday,19,112,1
S038,2026-05-09,Saturday,20,105,1
S038,2026-05-09,Saturday,21,66,0
S039,2026-05-03,Sunday,8,62,0
S039,2026-05-03,Sunday,9,40,0
S039,2026-05-03,Sunday,10,35,0
S039,2026-05-03,Sunday,11,44,0
S039,2026-05-03,Sunday,12,51,0
S039,2026-05-03,Sunday,13,61,0
S039,2026-05-03,Sunday,14,51,0
S039,2026-05-03,Sunday,15,34,0
S039,2026-05-03,Sunday,16,52,0
S039,2026-05-03,Sunday,17,124,1
S039,2026-05-03,Sunday,18,112,1
S039,2026-05-03,Sunday,19,126,1
S039,2026-05-03,Sunday,20,106,1
S039,2026-05-03,Sunday,21,44,0
S039,2026-05-04,Monday,8,50,0
S039,2026-05-04,Monday,9,39,0
S039,2026-05-04,Monday,10,32,0
S039,2026-05-04,Monday,11,54,0
S039,2026-05-04,Monday,12,52,0
S039,2026-05-04,Monday,13,43,0
S039,2026-05-04,Monday,14,48,0
S039,2026-05-04,Monday,15,44,0
S039,2026-05-04,Monday,16,37,0
S039,2026-05-04,Monday,17,87,1
S039,2026-05-04,Monday,18,75,1
S039,2026-05-04,Monday,19,80,1
S039,2026-05-04,Monday,20,78,1
S039,2026-05-04,Monday,21,50,0
S039,2026-05-05,Tuesday,8,46,0
S039,2026-05-05,Tuesday,9,42,0
S039,2026-05-05,Tuesday,10,37,0
S039,2026-05-05,Tuesday,11,38,0
S039,2026-05-05,Tuesday,12,24,0
S039,2026-05-05,Tuesday,13,29,0
S039,2026-05-05,Tuesday,14,57,0
S039,2026-05-05,Tuesday,15,46,0
S039,2026-05-05,Tuesday,16,47,0
S039,2026-05-05,Tuesday,17,80,1
S039,2026-05-05,Tuesday,18,81,1
S039,2026-05-05,Tuesday,19,76,1
S039,2026-05-05,Tuesday,20,85,1
S039,2026-05-05,Tuesday,21,46,0
S039,2026-05-06,Wednesday,8,44,0
S039,2026-05-06,Wednesday,9,50,0
S039,2026-05-06,Wednesday,10,31,0
S039,2026-05-06,Wednesday,11,28,0
S039,2026-05-06,Wednesday,12,34,0
S039,2026-05-06,Wednesday,13,56,0
S039,2026-05-06,Wednesday,14,52,0
S039,2026-05-06,Wednesday,15,26,0
S039,2026-05-06,Wednesday,16,42,0
S039,2026-05-06,Wednesday,17,86,1
S039,2026-05-06,Wednesday,18,82,1
S039,2026-05-06,Wednesday,19,78,1
S039,2026-05-06,Wednesday,20,80,1
S039,2026-05-06,Wednesday,21,37,0
S039,2026-05-07,Thursday,8,50,0
S039,2026-05-07,Thursday,9,41,0
S039,2026-05-07,Thursday,10,46,0
S039,2026-05-07,Thursday,11,31,0
S039,2026-05-07,Thursday,12,44,0
S039,2026-05-07,Thursday,13,41,0
S039,2026-05-07,Thursday,14,32,0
S039,2026-05-07,Thursday,15,25,0
S039,2026-05-07,Thursday,16,43,0
S039,2026-05-07,Thursday,17,85,1
S039,2026-05-07,Thursday,18,87,1
S039,2026-05-07,Thursday,19,82,1
S039,2026-05-07,Thursday,20,79,1
S039,2026-05-07,Thursday,21,23,0
S039,2026-05-08,Friday,8,39,0
S039,2026-05-08,Friday,9,43,0
S039,2026-05-08,Friday,10,48,0
S039,2026-05-08,Friday,11,29,0
S039,2026-05-08,Friday,12,51,0
S039,2026-05-08,Friday,13,33,0
S039,2026-05-08,Friday,14,29,0
S039,2026-05-08,Friday,15,54,0
S039,2026-05-08,Friday,16,47,0
S039,2026-05-08,Friday,17,78,1
S039,2026-05-08,Friday,18,74,1
S039,2026-05-08,Friday,19,81,1
S039,2026-05-08,Friday,20,83,1
S039,2026-05-08,Friday,21,29,0
S039,2026-05-09,Saturday,8,34,0
S039,2026-05-09,Saturday,9,46,0
S039,2026-05-09,Saturday,10,45,0
S039,2026-05-09,Saturday,11,69,0
S039,2026-05-09,Saturday,12,64,0
S039,2026-05-09,Saturday,13,37,0
S039,2026-05-09,Saturday,14,66,0
S039,2026-05-09,Saturday,15,55,0
S039,2026-05-09,Saturday,16,56,0
S039,2026-05-09,Saturday,17,125,1
S039,2026-05-09,Saturday,18,110,1
S039,2026-05-09,Saturday,19,128,1
S039,2026-05-09,Saturday,20,109,1
S039,2026-05-09,Saturday,21,38,0
S040,2026-05-03,Sunday,8,39,0
S040,2026-05-03,Sunday,9,59,0
S040,2026-05-03,Sunday,10,53,0
S040,2026-05-03,Sunday,11,44,0
S040,2026-05-03,Sunday,12,49,0
S040,2026-05-03,Sunday,13,50,0
S040,2026-05-03,Sunday,14,55,0
S040,2026-05-03,Sunday,15,42,0
S040,2026-05-03,Sunday,16,52,0
S040,2026-05-03,Sunday,17,110,1
S040,2026-05-03,Sunday,18,110,1
S040,2026-05-03,Sunday,19,121,1
S040,2026-05-03,Sunday,20,108,1
S040,2026-05-03,Sunday,21,69,0
S040,2026-05-04,Monday,8,52,0
S040,2026-05-04,Monday,9,24,0
S040,2026-05-04,Monday,10,34,0
S040,2026-05-04,Monday,11,31,0
S040,2026-05-04,Monday,12,46,0
S040,2026-05-04,Monday,13,43,0
S040,2026-05-04,Monday,14,24,0
S040,2026-05-04,Monday,15,37,0
S040,2026-05-04,Monday,16,38,0
S040,2026-05-04,Monday,17,78,1
S040,2026-05-04,Monday,18,85,1
S040,2026-05-04,Monday,19,76,1
S040,2026-05-04,Monday,20,83,1
S040,2026-05-04,Monday,21,31,0
S040,2026-05-05,Tuesday,8,40,0
S040,2026-05-05,Tuesday,9,22,0
S040,2026-05-05,Tuesday,10,50,0
S040,2026-05-05,Tuesday,11,28,0
S040,2026-05-05,Tuesday,12,31,0
S040,2026-05-05,Tuesday,13,25,0
S040,2026-05-05,Tuesday,14,26,0
S040,2026-05-05,Tuesday,15,35,0
S040,2026-05-05,Tuesday,16,41,0
S040,2026-05-05,Tuesday,17,74,1
S040,2026-05-05,Tuesday,18,84,1
S040,2026-05-05,Tuesday,19,77,1
S040,2026-05-05,Tuesday,20,75,1
S040,2026-05-05,Tuesday,21,32,0
S040,2026-05-06,Wednesday,8,43,0
S040,2026-05-06,Wednesday,9,28,0
S040,2026-05-06,Wednesday,10,49,0
S040,2026-05-06,Wednesday,11,50,0
S040,2026-05-06,Wednesday,12,43,0
S040,2026-05-06,Wednesday,13,51,0
S040,2026-05-06,Wednesday,14,37,0
S040,2026-05-06,Wednesday,15,20,0
S040,2026-05-06,Wednesday,16,39,0
S040,2026-05-06,Wednesday,17,75,1
S040,2026-05-06,Wednesday,18,83,1
S040,2026-05-06,Wednesday,19,79,1
S040,2026-05-06,Wednesday,20,77,1
S040,2026-05-06,Wednesday,21,25,0
S040,2026-05-07,Thursday,8,27,0
S040,2026-05-07,Thursday,9,49,0
S040,2026-05-07,Thursday,10,24,0
S040,2026-05-07,Thursday,11,25,0
S040,2026-05-07,Thursday,12,28,0
S040,2026-05-07,Thursday,13,28,0
S040,2026-05-07,Thursday,14,23,0
S040,2026-05-07,Thursday,15,30,0
S040,2026-05-07,Thursday,16,31,0
S040,2026-05-07,Thursday,17,77,1
S040,2026-05-07,Thursday,18,75,1
S040,2026-05-07,Thursday,19,79,1
S040,2026-05-07,Thursday,20,82,1
S040,2026-05-07,Thursday,21,43,0
S040,2026-05-08,Friday,8,36,0
S040,2026-05-08,Friday,9,35,0
S040,2026-05-08,Friday,10,56,0
S040,2026-05-08,Friday,11,39,0
S040,2026-05-08,Friday,12,36,0
S040,2026-05-08,Friday,13,39,0
S040,2026-05-08,Friday,14,23,0
S040,2026-05-08,Friday,15,21,0
S040,2026-05-08,Friday,16,49,0
S040,2026-05-08,Friday,17,83,1
S040,2026-05-08,Friday,18,73,1
S040,2026-05-08,Friday,19,76,1
S040,2026-05-08,Friday,20,75,1
S040,2026-05-08,Friday,21,46,0
S040,2026-05-09,Saturday,8,60,0
S040,2026-05-09,Saturday,9,60,0
S040,2026-05-09,Saturday,10,67,0
S040,2026-05-09,Saturday,11,46,0
S040,2026-05-09,Saturday,12,45,0
S040,2026-05-09,Saturday,13,47,0
S040,2026-05-09,Saturday,14,35,0
S040,2026-05-09,Saturday,15,51,0
S040,2026-05-09,Saturday,16,41,0
S040,2026-05-09,Saturday,17,125,1
S040,2026-05-09,Saturday,18,116,1
S040,2026-05-09,Saturday,19,116,1
S040,2026-05-09,Saturday,20,126,1
S040,2026-05-09,Saturday,21,61,0
S041,2026-05-03,Sunday,8,134,0
S041,2026-05-03,Sunday,9,88,0
S041,2026-05-03,Sunday,10,80,0
S041,2026-05-03,Sunday,11,132,0
S041,2026-05-03,Sunday,12,71,0
S041,2026-05-03,Sunday,13,86,0
S041,2026-05-03,Sunday,14,86,0
S041,2026-05-03,Sunday,15,95,0
S041,2026-05-03,Sunday,16,158,0
S041,2026-05-03,Sunday,17,222,1
S041,2026-05-03,Sunday,18,229,1
S041,2026-05-03,Sunday,19,246,1
S041,2026-05-03,Sunday,20,214,1
S041,2026-05-03,Sunday,21,75,0
S041,2026-05-04,Monday,8,63,0
S041,2026-05-04,Monday,9,83,0
S041,2026-05-04,Monday,10,93,0
S041,2026-05-04,Monday,11,98,0
S041,2026-05-04,Monday,12,97,0
S041,2026-05-04,Monday,13,74,0
S041,2026-05-04,Monday,14,41,0
S041,2026-05-04,Monday,15,76,0
S041,2026-05-04,Monday,16,49,0
S041,2026-05-04,Monday,17,153,1
S041,2026-05-04,Monday,18,166,1
S041,2026-05-04,Monday,19,173,1
S041,2026-05-04,Monday,20,173,1
S041,2026-05-04,Monday,21,97,0
S041,2026-05-05,Tuesday,8,92,0
S041,2026-05-05,Tuesday,9,76,0
S041,2026-05-05,Tuesday,10,70,0
S041,2026-05-05,Tuesday,11,73,0
S041,2026-05-05,Tuesday,12,75,0
S041,2026-05-05,Tuesday,13,99,0
S041,2026-05-05,Tuesday,14,75,0
S041,2026-05-05,Tuesday,15,71,0
S041,2026-05-05,Tuesday,16,59,0
S041,2026-05-05,Tuesday,17,152,1
S041,2026-05-05,Tuesday,18,153,1
S041,2026-05-05,Tuesday,19,162,1
S041,2026-05-05,Tuesday,20,174,1
S041,2026-05-05,Tuesday,21,76,0
S041,2026-05-06,Wednesday,8,80,0
S041,2026-05-06,Wednesday,9,92,0
S041,2026-05-06,Wednesday,10,97,0
S041,2026-05-06,Wednesday,11,92,0
S041,2026-05-06,Wednesday,12,68,0
S041,2026-05-06,Wednesday,13,59,0
S041,2026-05-06,Wednesday,14,53,0
S041,2026-05-06,Wednesday,15,59,0
S041,2026-05-06,Wednesday,16,96,0
S041,2026-05-06,Wednesday,17,176,1
S041,2026-05-06,Wednesday,18,158,1
S041,2026-05-06,Wednesday,19,168,1
S041,2026-05-06,Wednesday,20,165,1
S041,2026-05-06,Wednesday,21,81,0
S041,2026-05-07,Thursday,8,59,0
S041,2026-05-07,Thursday,9,98,0
S041,2026-05-07,Thursday,10,69,0
S041,2026-05-07,Thursday,11,44,0
S041,2026-05-07,Thursday,12,75,0
S041,2026-05-07,Thursday,13,50,0
S041,2026-05-07,Thursday,14,61,0
S041,2026-05-07,Thursday,15,96,0
S041,2026-05-07,Thursday,16,115,0
S041,2026-05-07,Thursday,17,169,1
S041,2026-05-07,Thursday,18,167,1
